Task ID,Created At,Completed At,Last Modified,Name,Section/Column,Assignee,Assignee Email,Start Date,Due Date,Tags,Notes,Projects,Parent task,Blocked By (Dependencies),Blocking (Dependencies),Status,SMS,Payment,Deposit,Bonus,Max bet,WG,Groups,Max win
1208960124615174,2024-12-11,,2024-12-11,Bdm bet 3,Untitled section,,,,,,"DUX GROUP
 
      With real balance play roulette, baccarat, BJ, lines, mines and sometimes slots higher bets
    Note if slots or the maximum bet is overriding the software will notify you automatically
    Cancel bonus if you have less than 20 cents before accepting new bonuswith own money target should be over 1k, if not MAX BET 5  early target is 5x D+B
    Note if slots or the maximum bet is overriding the software will notify you automatically
    Cancel bonus if you have less than 20 cents before accepting new bonus
    First play deposit money on roullete or high bet on low varieance slot (10 spins min)",Main Project CAD,,,,Not started,,"CARD, SKRILL",150.00,150.00,5,35xDB,DUX,10xB
1208960124674275,2024-12-11,,2024-12-11,Platinum Play 1,Untitled section,,,,,,—,Main Project CAD,,,,Not started,,"CARD, SKRILL",20.00,20.00,8 or 0.5 per line,50xB,Fortune Lounge 1,6xB
1208960124674292,2024-12-11,,2024-12-11,Platinum Play 2,Untitled section,,,,,,—,Main Project CAD,,,,Not started,,"CARD, SKRILL",20.00,20.00,8 or 0.5 per line,50xB,Fortune Lounge 1,6xB
1208960124750520,2024-12-11,,2024-12-11,Platinum Play 3,Untitled section,,,,,,"    Register casino
    Input correct bonus code or chose the bonus code
    wager low-mid variance slot
    Might need to save in the free spins if win higher amount then 2000",Main Project CAD,,,,Not started,,"CARD, SKRILL",20.00,20.00,8 or 0.5 per line,50xB,Fortune Lounge 1,6xB
1208960124750537,2024-12-11,,2024-12-11,Platinum Play 4 NO BONUS,Untitled section,,,,,,"    Register casino
    Input correct bonus code or chose the bonus code
    wager low-mid variance slot
    Might need to save in the free spins if win higher amount then 2000",Main Project CAD,,,,Not started,,"CARD, SKRILL",,,<30% bonus,50xB,Fortune Lounge 1,
1208960124824030,2024-12-11,,2024-12-11,Rocketpot,Untitled section,,,,,,"100xB wager
max bonus 5k",Main Project CAD,,,,STOP,,CRYPTO,200.00,200.00,none,,Danneskjold Ventures B.V.,
1208960124824045,2024-12-11,,2024-12-11,Royal Vegas 1,Untitled section,,,,,,—,Main Project CAD,,,,Not started,,"CARD, SKRILL, USDT",20.00,20.00,8 or 0.5 per line,50xB,Fortune Lounge 1,6xB
1208960124888054,2024-12-11,,2024-12-11,Royal Vegas 2,Untitled section,,,,,,—,Main Project CAD,,,,Not started,,"CARD, SKRILL, USDT",20.00,20.00,8 or 0.5 per line,50xB,Fortune Lounge 1,6xB
1208960124888071,2024-12-11,,2024-12-11,Royal Vegas 3,Untitled section,,,,,,—,Main Project CAD,,,,Not started,,"CARD, SKRILL, USDT",20.00,20.00,8 or 0.5 per line,50xB,Fortune Lounge 1,6xB
1208960124950915,2024-12-11,,2024-12-11,Royal Vegas 4,Untitled section,,,,,,—,Main Project CAD,,,,Not started,,"CARD, SKRILL, USDT",20.00,20.00,8 or 0.5 per line,50xB,Fortune Lounge 1,6xB
1208960124950932,2024-12-11,,2024-12-11,Royal Vegas 5 NO BONUS,Untitled section,,,,,,—,Main Project CAD,,,,Not started,,"CARD, SKRILL, Luxon",,,<30% bonus,50xB,Fortune Lounge 1,
1208960124085067,2024-12-11,,2024-12-11,Bethard,Untitled section,,,,,,—,Main Project CAD,,,,Testing,,Mifinity,100.00,100.00,5,20xDB,Prozone LTD,
1208960124085083,2024-12-11,,2024-12-11,One casino,Untitled section,,,,,,—,Main Project CAD,,,,Testing,,SKRILL CARD,100.00,100.00,5,20xDB,,
1208960124608755,2024-12-11,,2024-12-11,Betvictor,Untitled section,,,,,,"No max bet, play coins, lines , mines target 1800-2000",Main Project CAD,,,,Testing,,SKRILL CARD,300.00,300.00,none,40xB,BV Gaming Limited,10000
1208960124608772,2024-12-11,,2024-12-11,Temple Nile 1,Untitled section,,,,,,"  White hat gaming (luxon for welcome and skrill for reload bonuses )
    Deposit with Luxon
    Max bet 5
    Play slots: Big Bamboo, Joker Troupe, Mystery museum, wild cash x9990, domnitors deluxe 1 linebet, chaow crew, Book of time, Cash compas, Frutz, Let it snow
           Play WHT once a week  with luxon",Main Project CAD,,,,Not started,,"Luxon, WISE",250.00,500.00,5,40xDB,WHT,
1208960124674217,2024-12-11,,2024-12-11,Skolcasino,Untitled section,,,,,,"   White hat gaming (luxon for welcome and skrill for reload bonuses )
    Deposit with Luxon 
    Play WHT once a week  with luxon",Main Project CAD,,,,Not started,,"Luxon, WISE",200.00,200.00,5,35xDB,WHT,
1208960124674233,2024-12-11,,2024-12-11,Casimba,Untitled section,,,,,,"   White hat gaming (luxon for welcome and skrill for reload bonuses )
    Deposit with Luxon 
    Play WHT once a week  with luxon",Main Project CAD,,,,Not started,,"Luxon, WISE",,,5,35xDB,WHT,
1208960124754057,2024-12-11,,2024-12-11,Temple Nile Reload 2,Untitled section,,,,,,"White hat gaming (luxon for welcome and skrill for reload bonuses )
    Deposit with Luxon
    Max bet 5
    Play slots: Big Bamboo, Joker Troupe, Mystery museum, wild cash x9990, domnitors deluxe 1 linebet, chaow crew, Book of time, Cash compas, Frutz, Let it snow
             Play WHT once a week  with luxon",Main Project CAD,,,,Not started,,"CARD, Luxon",200.00,100.00,5,40xB,WHT,
1208960124754073,2024-12-11,,2024-12-11,CRYPTO Fairspin 200% 10.000 euro  check casino guru,Untitled section,,,,,,—,Main Project CAD,,,,STOP,,CRYPTO,,,,,,
1208960124754082,2024-12-11,,2024-12-11,Tonybet 1 play first,Untitled section,,,,,,"·  Deposit Funds:
    Instruct the player to make a deposit and ensure they select the bonus option when making the payment via Skrill.
    Important: If the player does not receive the bonus after depositing, they should immediately contact customer support.
·  Playing Slots:
    Once the deposit is complete, the player should play a slot game with a €5 bet.
    The slot game must not have the option to purchase a bonus (no bonus buy feature).
·  Non-Wagering Slots:
    If the player receives a message that the selected slot does not count towards wagering requirements, they should stop playing that slot and choose another one.",Main Project CAD,,,,Not started,,"CARD, SKRILL",500.00,500.00,10,50xB,TECHSOLUTION,15k
1208960124826255,2024-12-11,,2024-12-11,Tonybet 2 play first,Untitled section,,,,,,"  Deposit Funds:
    Instruct the player to make a deposit and ensure they select the bonus option when making the payment via Skrill.
    Important: If the player does not receive the bonus after depositing, they should immediately contact customer support.
·  Playing Slots:
    Once the deposit is complete, the player should play a slot game with a €5 bet.
    The slot game must not have the option to purchase a bonus (no bonus buy feature).
·  Non-Wagering Slots:
    If the player receives a message that the selected slot does not count towards wagering requirements, they should stop playing that slot and choose another one.",Main Project CAD,,,,Not started,,"CARD, SKRILL",500.00,500.00,10,50xB,TECHSOLUTION,15k
1208960124826272,2024-12-11,,2024-12-11,Tonybet 3 RL,Untitled section,,,,,,"Tech solution group
    Deposit and bonus are separated, you can early withdraw
    Target for EW is 7xD
    Max bet is 5 until bonus is canceled",Main Project CAD,,,,Not started,,"CARD, SKRILL",500.00,500.00,10,50xB,TECHSOLUTION,15k
1208960124889536,2024-12-11,,2024-12-11,Tonybet 4 RL,Untitled section,,,,,,"Tech solution group
    Deposit and bonus are separated, you can early withdraw
    Target for EW is 7xD
    Max bet is 5 until bonus is canceled",Main Project CAD,,,,Not started,,"CARD, SKRILL",500.00,500.00,10,50xB,TECHSOLUTION,15k
1208960124950881,2024-12-11,,2024-12-11,Tonybet  5 RL,Untitled section,,,,,,"Tech solution group
    Deposit and bonus are separated, you can early withdraw
    Target for EW is 7xD
    Max bet is 5 until bonus is canceled",Main Project CAD,,,,Not started,,"CARD, SKRILL",200.00,100.00,10,50xB,TECHSOLUTION,15k
1208960124950898,2024-12-11,,2024-12-11,Wild Tokyo 1,Untitled section,,,,,,"
·  Deposit Funds:
    Ensure the player makes a deposit into their account to start playing with real money.
·  Playing with Real Money:
    After the deposit is confirmed, the player must first play using real money.
    Betting:
        For slots or table games, the recommended bet is between €10-€20 per spin or round, depending on the target amount.
        If the player is playing baccarat, they should go ""all-in"" until they reach their target.
·  Activating the Bonus:
    Once the player finishes playing with real money, they need to go to the ""My Bonuses"" section.
    There, they can activate their bonus.
·  Maximum Bet with Bonus Money:
    When using bonus money, the maximum allowed bet is €5.
·  Playing Free Spins:
    After the player has used their bonus money, they must also play any free spins that come with the bonus.
·  Bust Scenario:
    If the player loses all their funds (busts), instruct them to cancel all remaining bonuses and make a new deposit to continue.
·  No Bonus Received:
    If the player does not receive a bonus after following the steps, they should be directed to contact customer support via chat for further assistance.",Main Project CAD,,,,Not started,,"CARD, Mifinity, SKRILL",270.00,297.00,5,50xB,Gbl solutions,10xD
1208960124132487,2024-12-11,,2024-12-11,winshark 1,Untitled section,,,,,,"
·  Deposit Funds:
    Ensure the player makes a deposit into their account to start playing with real money.
·  Playing with Real Money:
    After the deposit is confirmed, the player must first play using real money.
    Betting:
        For slots or table games, the recommended bet is between €10-€20 per spin or round, depending on the target amount.
        If the player is playing baccarat, they should go ""all-in"" until they reach their target.
·  Activating the Bonus:
    Once the player finishes playing with real money, they need to go to the ""My Bonuses"" section.
    There, they can activate their bonus.
·  Maximum Bet with Bonus Money:
    When using bonus money, the maximum allowed bet is €5.
·  Playing Free Spins:
    After the player has used their bonus money, they must also play any free spins that come with the bonus.
·  Bust Scenario:
    If the player loses all their funds (busts), instruct them to cancel all remaining bonuses and make a new deposit to continue.
·  No Bonus Received:
    If the player does not receive a bonus after following the steps, they should be directed to contact customer support via chat for further assistance.",Main Project CAD,,,,STOP,,"CARD, Mifinity, SKRILL",150.00,150.00,5,50xB,Gbl solutions,10xD
1208960124132504,2024-12-11,,2024-12-11,Wild Tokyo 2,Untitled section,,,,,,"
·  Deposit Funds:
    Ensure the player makes a deposit into their account to start playing with real money.
·  Playing with Real Money:
    After the deposit is confirmed, the player must first play using real money.
    Betting:
        For slots or table games, the recommended bet is between €10-€20 per spin or round, depending on the target amount.
        If the player is playing baccarat, they should go ""all-in"" until they reach their target.
·  Activating the Bonus:
    Once the player finishes playing with real money, they need to go to the ""My Bonuses"" section.
    There, they can activate their bonus.
·  Maximum Bet with Bonus Money:
    When using bonus money, the maximum allowed bet is €5.
·  Playing Free Spins:
    After the player has used their bonus money, they must also play any free spins that come with the bonus.
·  Bust Scenario:
    If the player loses all their funds (busts), instruct them to cancel all remaining bonuses and make a new deposit to continue.
·  No Bonus Received:
    If the player does not receive a bonus after following the steps, they should be directed to contact customer support via chat for further assistance.",Main Project CAD,,,,Not started,,"CARD, Mifinity, SKRILL",300.00,210.00,5,50xB,Gbl solutions,10xD
1208960124588158,2024-12-11,,2024-12-11,winshark 2,Untitled section,,,,,,"
·  Deposit Funds:
    Ensure the player makes a deposit into their account to start playing with real money.
·  Playing with Real Money:
    After the deposit is confirmed, the player must first play using real money.
    Betting:
        For slots or table games, the recommended bet is between €10-€20 per spin or round, depending on the target amount.
        If the player is playing baccarat, they should go ""all-in"" until they reach their target.
·  Activating the Bonus:
    Once the player finishes playing with real money, they need to go to the ""My Bonuses"" section.
    There, they can activate their bonus.
·  Maximum Bet with Bonus Money:
    When using bonus money, the maximum allowed bet is €5.
·  Playing Free Spins:
    After the player has used their bonus money, they must also play any free spins that come with the bonus.
·  Bust Scenario:
    If the player loses all their funds (busts), instruct them to cancel all remaining bonuses and make a new deposit to continue.
·  No Bonus Received:
    If the player does not receive a bonus after following the steps, they should be directed to contact customer support via chat for further assistance.",Main Project CAD,,,,STOP,,"CARD, Mifinity, SKRILL",220.00,200.00,5,50xB,Gbl solutions,10xD
1208960124588175,2024-12-11,,2024-12-11,Wild Tokyo 3,Untitled section,,,,,,"
·  Deposit Funds:
    Ensure the player makes a deposit into their account to start playing with real money.
·  Playing with Real Money:
    After the deposit is confirmed, the player must first play using real money.
    Betting:
        For slots or table games, the recommended bet is between €10-€20 per spin or round, depending on the target amount.
        If the player is playing baccarat, they should go ""all-in"" until they reach their target.
·  Activating the Bonus:
    Once the player finishes playing with real money, they need to go to the ""My Bonuses"" section.
    There, they can activate their bonus.
·  Maximum Bet with Bonus Money:
    When using bonus money, the maximum allowed bet is €5.
·  Playing Free Spins:
    After the player has used their bonus money, they must also play any free spins that come with the bonus.
·  Bust Scenario:
    If the player loses all their funds (busts), instruct them to cancel all remaining bonuses and make a new deposit to continue.
·  No Bonus Received:
    If the player does not receive a bonus after following the steps, they should be directed to contact customer support via chat for further assistance.",Main Project CAD,,,,Not started,,"CARD, Mifinity, SKRILL",300.00,210.00,5,50xB,Gbl solutions,10xD
1208960124659954,2024-12-11,,2024-12-11,Winshark 3,Untitled section,,,,,,"
·  Deposit Funds:
    Ensure the player makes a deposit into their account to start playing with real money.
·  Playing with Real Money:
    After the deposit is confirmed, the player must first play using real money.
    Betting:
        For slots or table games, the recommended bet is between €10-€20 per spin or round, depending on the target amount.
        If the player is playing baccarat, they should go ""all-in"" until they reach their target.
·  Activating the Bonus:
    Once the player finishes playing with real money, they need to go to the ""My Bonuses"" section.
    There, they can activate their bonus.
·  Maximum Bet with Bonus Money:
    When using bonus money, the maximum allowed bet is €5.
·  Playing Free Spins:
    After the player has used their bonus money, they must also play any free spins that come with the bonus.
·  Bust Scenario:
    If the player loses all their funds (busts), instruct them to cancel all remaining bonuses and make a new deposit to continue.
·  No Bonus Received:
    If the player does not receive a bonus after following the steps, they should be directed to contact customer support via chat for further assistance.",Main Project CAD,,,,STOP,,"CARD, Mifinity, SKRILL",300.00,180.00,5,50xB,Gbl solutions,10xD
1208960124753926,2024-12-11,,2024-12-11,Rolling slots 1,Untitled section,,,,,,"
·  Deposit Funds:
    Ensure the player makes a deposit into their account to start playing with real money.
·  Playing with Real Money:
    After the deposit is confirmed, the player must first play using real money.
    Betting:
        For slots or table games, the recommended bet is between €10-€20 per spin or round, depending on the target amount.
        If the player is playing baccarat, they should go ""all-in"" until they reach their target.
·  Activating the Bonus:
    Once the player finishes playing with real money, they need to go to the ""My Bonuses"" section.
    There, they can activate their bonus.
·  Maximum Bet with Bonus Money:
    When using bonus money, the maximum allowed bet is €5.
·  Playing Free Spins:
    After the player has used their bonus money, they must also play any free spins that come with the bonus.
·  Bust Scenario:
    If the player loses all their funds (busts), instruct them to cancel all remaining bonuses and make a new deposit to continue.
·  No Bonus Received:
    If the player does not receive a bonus after following the steps, they should be directed to contact customer support via chat for further assistance.",Main Project CAD,,,,Not started,,"CARD, Mifinity, SKRILL",400.00,440.00,5,45xB,Gbl solutions,10xD
1208960124753943,2024-12-11,,2024-12-11,Rolling slots 2,Untitled section,,,,,,"
·  Deposit Funds:
    Ensure the player makes a deposit into their account to start playing with real money.
·  Playing with Real Money:
    After the deposit is confirmed, the player must first play using real money.
    Betting:
        For slots or table games, the recommended bet is between €10-€20 per spin or round, depending on the target amount.
        If the player is playing baccarat, they should go ""all-in"" until they reach their target.
·  Activating the Bonus:
    Once the player finishes playing with real money, they need to go to the ""My Bonuses"" section.
    There, they can activate their bonus.
·  Maximum Bet with Bonus Money:
    When using bonus money, the maximum allowed bet is €5.
·  Playing Free Spins:
    After the player has used their bonus money, they must also play any free spins that come with the bonus.
·  Bust Scenario:
    If the player loses all their funds (busts), instruct them to cancel all remaining bonuses and make a new deposit to continue.
·  No Bonus Received:
    If the player does not receive a bonus after following the steps, they should be directed to contact customer support via chat for further assistance.",Main Project CAD,,,,Not started,,"CARD, Mifinity, SKRILL",300.00,165.00,5,45xB,Gbl solutions,10xD
1208960124840438,2024-12-11,,2024-12-11,Rolling slots 3,Untitled section,,,,,,"
·  Deposit Funds:
    Ensure the player makes a deposit into their account to start playing with real money.
·  Playing with Real Money:
    After the deposit is confirmed, the player must first play using real money.
    Betting:
        For slots or table games, the recommended bet is between €10-€20 per spin or round, depending on the target amount.
        If the player is playing baccarat, they should go ""all-in"" until they reach their target.
·  Activating the Bonus:
    Once the player finishes playing with real money, they need to go to the ""My Bonuses"" section.
    There, they can activate their bonus.
·  Maximum Bet with Bonus Money:
    When using bonus money, the maximum allowed bet is €5.
·  Playing Free Spins:
    After the player has used their bonus money, they must also play any free spins that come with the bonus.
·  Bust Scenario:
    If the player loses all their funds (busts), instruct them to cancel all remaining bonuses and make a new deposit to continue.
·  No Bonus Received:
    If the player does not receive a bonus after following the steps, they should be directed to contact customer support via chat for further assistance.",Main Project CAD,,,,Not started,,"CARD, Mifinity, SKRILL",300.00,165.00,5,45xB,Gbl solutions,10xD
1208960124840455,2024-12-11,,2024-12-11,Rolling slots 4,Untitled section,,,,,,"
·  Deposit Funds:
    Ensure the player makes a deposit into their account to start playing with real money.
·  Playing with Real Money:
    After the deposit is confirmed, the player must first play using real money.
    Betting:
        For slots or table games, the recommended bet is between €10-€20 per spin or round, depending on the target amount.
        If the player is playing baccarat, they should go ""all-in"" until they reach their target.
·  Activating the Bonus:
    Once the player finishes playing with real money, they need to go to the ""My Bonuses"" section.
    There, they can activate their bonus.
·  Maximum Bet with Bonus Money:
    When using bonus money, the maximum allowed bet is €5.
·  Playing Free Spins:
    After the player has used their bonus money, they must also play any free spins that come with the bonus.
·  Bust Scenario:
    If the player loses all their funds (busts), instruct them to cancel all remaining bonuses and make a new deposit to continue.
·  No Bonus Received:
    If the player does not receive a bonus after following the steps, they should be directed to contact customer support via chat for further assistance.",Main Project CAD,,,,Not started,,"CARD, Mifinity, SKRILL",300.00,180.00,5,45xB,Gbl solutions,10xD
1208960124913898,2024-12-11,,2024-12-11,Spin Line 1,Untitled section,,,,,,"
·  Deposit Funds:
    Ensure the player makes a deposit into their account to start playing with real money.
·  Playing with Real Money:
    After the deposit is confirmed, the player must first play using real money.
    Betting:
        For slots or table games, the recommended bet is between €10-€20 per spin or round, depending on the target amount.
        If the player is playing baccarat, they should go ""all-in"" until they reach their target.
·  Activating the Bonus:
    Once the player finishes playing with real money, they need to go to the ""My Bonuses"" section.
    There, they can activate their bonus.
·  Maximum Bet with Bonus Money:
    When using bonus money, the maximum allowed bet is €5.
·  Playing Free Spins:
    After the player has used their bonus money, they must also play any free spins that come with the bonus.
·  Bust Scenario:
    If the player loses all their funds (busts), instruct them to cancel all remaining bonuses and make a new deposit to continue.
·  No Bonus Received:
    If the player does not receive a bonus after following the steps, they should be directed to contact customer support via chat for further assistance.",Main Project CAD,,,,Not started,,"CARD, Mifinity, SKRILL",300.00,300.00,5,45xB,Gbl solutions,
1208960124913914,2024-12-11,,2024-12-11,Spin Line 2,Untitled section,,,,,,"F
·  Deposit Funds:
    Ensure the player makes a deposit into their account to start playing with real money.
·  Playing with Real Money:
    After the deposit is confirmed, the player must first play using real money.
    Betting:
        For slots or table games, the recommended bet is between €10-€20 per spin or round, depending on the target amount.
        If the player is playing baccarat, they should go ""all-in"" until they reach their target.
·  Activating the Bonus:
    Once the player finishes playing with real money, they need to go to the ""My Bonuses"" section.
    There, they can activate their bonus.
·  Maximum Bet with Bonus Money:
    When using bonus money, the maximum allowed bet is €5.
·  Playing Free Spins:
    After the player has used their bonus money, they must also play any free spins that come with the bonus.
·  Bust Scenario:
    If the player loses all their funds (busts), instruct them to cancel all remaining bonuses and make a new deposit to continue.
·  No Bonus Received:
    If the player does not receive a bonus after following the steps, they should be directed to contact customer support via chat for further assistance.",Main Project CAD,,,,Not started,,"CARD, Mifinity, SKRILL",300.00,240.00,5,45xB,Gbl solutions,
1208960124980392,2024-12-11,,2024-12-11,Spin Line 3,Untitled section,,,,,,"
·  Deposit Funds:
    Ensure the player makes a deposit into their account to start playing with real money.
·  Playing with Real Money:
    After the deposit is confirmed, the player must first play using real money.
    Betting:
        For slots or table games, the recommended bet is between €10-€20 per spin or round, depending on the target amount.
        If the player is playing baccarat, they should go ""all-in"" until they reach their target.
·  Activating the Bonus:
    Once the player finishes playing with real money, they need to go to the ""My Bonuses"" section.
    There, they can activate their bonus.
·  Maximum Bet with Bonus Money:
    When using bonus money, the maximum allowed bet is €5.
·  Playing Free Spins:
    After the player has used their bonus money, they must also play any free spins that come with the bonus.
·  Bust Scenario:
    If the player loses all their funds (busts), instruct them to cancel all remaining bonuses and make a new deposit to continue.
·  No Bonus Received:
    If the player does not receive a bonus after following the steps, they should be directed to contact customer support via chat for further assistance.",Main Project CAD,,,,Not started,,"CARD, Mifinity, SKRILL",200.00,120.00,5,45xB,Gbl solutions,
1208960124980408,2024-12-11,,2024-12-11,Wintopia Welcome Bonus Pack 2,Untitled section,,,,,,"Play with real funds, if u lose activate bonus",Main Project CAD,,,,Not started,,,300.00,300.00,5,50xB,Altcore,10xB
1208960125087977,2024-12-11,,2024-12-11,Wintopia Welcome Bonus Pack 3,Untitled section,,,,,,"Play with real funds, if u lose activate bonus",Main Project CAD,,,,Not started,,,300.00,150.00,5,50xB,Altcore,10xB
1208960065465586,2024-12-11,,2024-12-11,Wintopia Welcome Bonus Pack 4,Untitled section,,,,,,"Play with real funds, if u lose activate bonus",Main Project CAD,,,,Not started,,,300.00,225.00,5,50xB,Altcore,10xB